timestep simtime Ttrans Trot
547940 5.4794000000000007446e-10 2253.3358119970498592 2137.7270963232385839
547950 5.4795000000000005684e-10 2253.5298027703202024 2137.5862896841263137
547960 5.4796000000000003923e-10 2253.8259612065899091 2137.5682280292462565
547970 5.4797000000000002162e-10 2253.9685744623898245 2137.4234839355190161
547980 5.4798000000000000401e-10 2253.901721652679953 2137.2963882259637103
547990 5.4799000000000008979e-10 2253.8549726676701539 2137.3377316378168871
548000 5.4800000000000007218e-10 2253.6289981930399335 2137.458115221907974
548010 5.4801000000000005457e-10 2253.7657246238800326 2137.5451761581084611
548020 5.4802000000000003696e-10 2253.5838486409697907 2137.4068967274170063
548030 5.4803000000000001934e-10 2253.9240372085300805 2137.121035811208003
548040 5.4804000000000000173e-10 2253.945630299630011 2137.3791770976035878
548050 5.4805000000000008752e-10 2253.7577894731898596 2137.2887259747158168
548060 5.4806000000000006991e-10 2253.8757043895197967 2137.2152303818461405
548070 5.4807000000000005229e-10 2253.9617170907699801 2137.1721989170450797
548080 5.4808000000000003468e-10 2253.7433177847001389 2137.1742820297508842
548090 5.4809000000000001707e-10 2254.1000329347098159 2136.9811821237885852
548100 5.4809999999999999946e-10 2253.8733120305901139 2137.108178542587666
548110 5.4811000000000008524e-10 2254.0019941115901929 2137.2393673663696063
548120 5.4812000000000006763e-10 2254.041904764389983 2137.1493960570883246
548130 5.4813000000000005002e-10 2253.9598392287998649 2137.1812564465881223
548140 5.4814000000000003241e-10 2253.7225862407599379 2137.2859640518636297
548150 5.4815000000000001479e-10 2253.7214746959898548 2137.3760844813032236
548160 5.4815999999999999718e-10 2253.8459428632500021 2137.3432744895239921
548170 5.4817000000000008297e-10 2253.8298232699999062 2137.1550794183626749
548180 5.4818000000000006536e-10 2253.9973634093998953 2137.0637631518688977
548190 5.4819000000000004774e-10 2253.4461453542899108 2136.9176436795655718
548200 5.4820000000000003013e-10 2254.2504698060902228 2136.7900522065929181
548210 5.4821000000000001252e-10 2254.1927408745100365 2136.6865633053666897
548220 5.4821999999999999491e-10 2254.3185042481600249 2136.5762418300846548
548230 5.4823000000000008069e-10 2254.1340137316501568 2136.7306881566059928
548240 5.4824000000000006308e-10 2254.2496862776001763 2136.7220781297473877
548250 5.4825000000000004547e-10 2254.0563114087399299 2136.6431215576953946
548260 5.4826000000000002786e-10 2254.2524875975900613 2136.7991432285530209
548270 5.4827000000000001024e-10 2253.9019090500601123 2136.7388433347696264
548280 5.4827999999999999263e-10 2254.1733944966499621 2136.9167378871516121
548290 5.4829000000000007842e-10 2254.205092905499896 2136.8670164200689214
548300 5.483000000000000608e-10 2254.0973537664699506 2136.7448934299854955
548310 5.4831000000000004319e-10 2253.9284424341399244 2136.631688947670682
548320 5.4832000000000002558e-10 2254.1538498759100548 2136.7423467984231138
548330 5.4833000000000000797e-10 2254.1611131760200806 2136.7935682686834298
548340 5.4834000000000009375e-10 2254.113393913460186 2136.8136542441707206
548350 5.4835000000000007614e-10 2253.9026264437698046 2136.9713887072730358
548360 5.4836000000000005853e-10 2254.029120219699962 2136.9547014506174492
548370 5.4837000000000004092e-10 2253.9451744072398469 2136.639476764216397
548380 5.4838000000000002331e-10 2254.2247921757498261 2136.7597869479977817
548390 5.4839000000000000569e-10 2254.0624132181101231 2136.8945449640932566
548400 5.4840000000000009148e-10 2254.071947721000015 2136.8407004203204451
548410 5.4841000000000007387e-10 2253.9726504875598039 2136.7673736233155068
548420 5.4842000000000005625e-10 2253.9665788758397866 2137.0183274962860196
548430 5.4843000000000003864e-10 2254.0487001687301927 2136.8739003764685549
548440 5.4844000000000002103e-10 2254.0550004680098937 2136.9823690484504368
548450 5.4845000000000000342e-10 2254.1152350007600944 2136.818959785943207
548460 5.484600000000000892e-10 2254.0806156712501434 2136.6357827794954574
548470 5.4847000000000007159e-10 2254.3904996474598192 2136.5564796106004906
548480 5.4848000000000005398e-10 2254.4221645802899729 2136.6106155372294779
548490 5.4849000000000003637e-10 2254.2575957972298966 2136.6260467020065335
548500 5.4850000000000001876e-10 2254.0835415093401934 2136.8824070248083444
548510 5.4851000000000000114e-10 2254.1736279381398163 2136.7309603408643852
548520 5.4852000000000008693e-10 2254.0168262916099593 2137.0565804486495836
548530 5.4853000000000006932e-10 2254.079718341410171 2137.1234126228432615
548540 5.485400000000000517e-10 2253.5775170175998028 2137.126450448968626
548550 5.4855000000000003409e-10 2253.8316178968298118 2137.256198735876751
548560 5.4856000000000001648e-10 2253.7035964024698842 2136.9813883058327519
548570 5.4856999999999999887e-10 2253.9182895732201359 2137.0549537979500201
548580 5.4858000000000008465e-10 2254.0638595576901935 2136.9059364943618675
548590 5.4859000000000006704e-10 2254.2437762621598267 2136.7221144573800302
548600 5.4860000000000004943e-10 2254.2232982900300158 2136.8413876159643223
548610 5.4861000000000003182e-10 2254.1154778283198539 2136.8050279563490221
548620 5.486200000000000142e-10 2254.3145638601099563 2136.7027782762243078
548630 5.4862999999999999659e-10 2254.35431409892999 2136.7232274143821087
548640 5.4864000000000008238e-10 2253.7351269966297878 2137.0285944573624874
548650 5.4865000000000006477e-10 2253.9895991891999074 2137.0200964109440065
548660 5.4866000000000004715e-10 2254.1723930101197766 2136.7979586678088708
548670 5.4867000000000002954e-10 2254.3550828123297833 2136.6944167874416962
548680 5.4868000000000001193e-10 2254.3478217507299632 2136.615604424565845
548690 5.4868999999999999432e-10 2254.1385489188501197 2136.6711838018964045
548700 5.487000000000000801e-10 2254.2058352609101348 2136.8851552305895893
548710 5.4871000000000006249e-10 2254.2554792844898657 2136.6394845533086482
548720 5.4872000000000004488e-10 2254.3560139968499243 2136.681870794794122
548730 5.4873000000000002727e-10 2254.3748598242400476 2136.5722700463679757
548740 5.4874000000000000965e-10 2254.4418366038598833 2136.5315885929840078
548750 5.4874999999999999204e-10 2254.3807982436601378 2136.4265586492556395
548760 5.4876000000000007783e-10 2254.2675832263198572 2136.610202539697184
548770 5.4877000000000006022e-10 2254.1531419852199178 2136.5081856372780749
548780 5.487800000000000426e-10 2254.4425084419699488 2136.3162360112742135
548790 5.4879000000000002499e-10 2254.2872256762698271 2136.3690542777699193
548800 5.4880000000000000738e-10 2254.1225646527700519 2136.3620294355318947
548810 5.4881000000000009316e-10 2254.3895649022301768 2136.5147553669471563
548820 5.4882000000000007555e-10 2254.3165497691697965 2136.2602125451762731
548830 5.4883000000000005794e-10 2254.3087166615200658 2136.6238995551134394
548840 5.4884000000000004033e-10 2254.3984582301700357 2136.6593105087667936
548850 5.4885000000000002272e-10 2254.1376284430998567 2136.79512709150913
548860 5.488600000000000051e-10 2254.0029607216301883 2136.6309664881259778
548870 5.4887000000000009089e-10 2254.336617418609876 2136.824534481891078
548880 5.4888000000000007328e-10 2254.2882346178598709 2136.8141863320684024
548890 5.4889000000000005567e-10 2254.2817405959599455 2136.7744478163849635
548900 5.4890000000000003805e-10 2254.2452700209601062 2136.7642325862680082
548910 5.4891000000000002044e-10 2254.3809654940600922 2136.6270944822044839
548920 5.4892000000000000283e-10 2254.3065741625700866 2136.5934606512610117
548930 5.4893000000000008861e-10 2254.3812938160899648 2136.6782881045892282
548940 5.48940000000000071e-10 2254.1525988529001552 2136.7682686207199367
548950 5.4895000000000005339e-10 2254.0700669636498787 2137.0078871947521293
548960 5.4896000000000003578e-10 2254.306404263929835 2136.7866202223876826
548970 5.4897000000000001817e-10 2254.1959274549099064 2136.8888905073222304
548980 5.4898000000000000055e-10 2254.3270434691598894 2136.9346060724437848
548990 5.4899000000000008634e-10 2254.0299024899400138 2136.8722237848887744
549000 5.4900000000000006873e-10 2254.1368457837102142 2136.6742086384265349
549010 5.4901000000000005112e-10 2254.2064899455499472 2136.7551183388131903
549020 5.490200000000000335e-10 2254.0232620840802156 2137.0307053926385379
549030 5.4903000000000001589e-10 2254.02564671043001 2137.184887946003073
549040 5.4903999999999999828e-10 2253.2310054617901187 2137.4784762829817737
549050 5.4905000000000008406e-10 2253.6263034119301665 2137.3988295039494005
549060 5.4906000000000006645e-10 2253.9144527554599335 2137.3235519882464359
549070 5.4907000000000004884e-10 2253.877619531090204 2137.2422783470128707
549080 5.4908000000000003123e-10 2253.9163479625399304 2137.3016240497572653
549090 5.4909000000000001362e-10 2253.7147769355301534 2137.197252714613569
549100 5.49099999999999996e-10 2253.3990100660398639 2137.8525606148541556
549110 5.4911000000000008179e-10 2253.5780297887799861 2137.7616538393149312
549120 5.4912000000000006418e-10 2253.4914508458400633 2137.5706033056517299
549130 5.4913000000000004656e-10 2253.6161193856300997 2137.4532354593911805
549140 5.4914000000000002895e-10 2253.7717467902698445 2137.5151688552728046
549150 5.4915000000000001134e-10 2253.4663187262499378 2137.6123308505389105
549160 5.4915999999999999373e-10 2253.6203047867002169 2137.6409038426140796
549170 5.4917000000000007951e-10 2253.5086499981498491 2137.8040359347542108
549180 5.491800000000000619e-10 2253.5155658105099974 2137.5857768489977389
549190 5.4919000000000004429e-10 2253.4661958416900234 2137.7999892263933361
549200 5.4920000000000002668e-10 2253.3424129921199892 2137.9585483824434959
549210 5.4921000000000000907e-10 2253.4303607629499311 2137.9024964112113594
549220 5.4921999999999999145e-10 2253.4066759430497768 2137.9722132243459782
549230 5.4923000000000007724e-10 2253.4605468555600964 2138.0379815854830667
549240 5.4924000000000005963e-10 2253.4240392940200763 2138.0328400526200312
549250 5.4925000000000004201e-10 2253.2706354691899833 2137.7721353504143735
549260 5.492600000000000244e-10 2253.1216138320501159 2138.0426717335062676
549270 5.4927000000000000679e-10 2253.465988179299984 2138.0271749384055511
549280 5.4928000000000009258e-10 2253.4015530352198766 2138.0201475095509522
549290 5.4929000000000007496e-10 2253.4918251368999336 2137.9794358056774399
549300 5.4930000000000005735e-10 2253.3721654545602178 2137.9138154948427655
549310 5.4931000000000003974e-10 2253.3471299964398895 2138.1135134326332263
549320 5.4932000000000002213e-10 2253.366016463230153 2138.1948217947528974
549330 5.4933000000000000452e-10 2253.4859769452100409 2137.952511321585007
549340 5.493400000000000903e-10 2253.5624335341199185 2137.8273389950763885
549350 5.4935000000000007269e-10 2253.6714906741299274 2137.6695052049517471
549360 5.4936000000000005508e-10 2253.4620667147801214 2138.0153175371356156
549370 5.4937000000000003746e-10 2253.5097318755701963 2137.8559274691674545
549380 5.4938000000000001985e-10 2253.4490910709100717 2137.7778759178995642
549390 5.4939000000000000224e-10 2253.5623607916700166 2137.8821610106715525
549400 5.4940000000000008803e-10 2253.2563036085998647 2137.9367265313271673
549410 5.4941000000000007041e-10 2253.2790996529602126 2137.9339007733724429
549420 5.494200000000000528e-10 2253.5190972888799479 2137.9459681047387676
549430 5.4943000000000003519e-10 2253.5893111762497938 2137.7624219327167339
549440 5.4944000000000001758e-10 2253.3963787624597899 2137.9246835896647099
549450 5.4944999999999999997e-10 2253.2929254421601399 2137.6991715684039264
549460 5.4946000000000008575e-10 2253.5012249816500116 2137.5342847942797562
549470 5.4947000000000006814e-10 2253.5277035298299779 2137.8701415234368142
549480 5.4948000000000005053e-10 2253.5182313918398904 2137.7880041209332376
549490 5.4949000000000003291e-10 2253.4905309066398331 2137.9364790504464509
549500 5.495000000000000153e-10 2253.5034053497402056 2137.9024249244375824
549510 5.4950999999999999769e-10 2253.5231798596801127 2137.8379504976269345
549520 5.4952000000000008348e-10 2253.2458005821399638 2137.9965598517960643
549530 5.4953000000000006586e-10 2253.2259210531201461 2137.8433300800770667
549540 5.4954000000000004825e-10 2253.44173766970016 2137.8135960889749185
549550 5.4955000000000003064e-10 2253.485171224449914 2137.8444070863474735
549560 5.4956000000000001303e-10 2253.7895922199500092 2137.6034757261845698
549570 5.4956999999999999541e-10 2253.5358828491498571 2137.859977277699727
549580 5.495800000000000812e-10 2253.7493248318000951 2137.7397362910246557
549590 5.4959000000000006359e-10 2253.6355320120501347 2137.7941798980095882
549600 5.4960000000000004598e-10 2253.0711620010101797 2138.1551063307920231
549610 5.4961000000000002836e-10 2253.3374313884901312 2138.0622168403488104
549620 5.4962000000000001075e-10 2253.4888785597399874 2138.0295002522884715
549630 5.4962999999999999314e-10 2253.1975936406201981 2138.0897819476749646
549640 5.4964000000000007893e-10 2253.2147466471301414 2138.1611320847559909
549650 5.4965000000000006131e-10 2253.3215502316797938 2138.2812268827115076
549660 5.496600000000000437e-10 2253.3140107107101358 2138.2692653615031304
549670 5.4967000000000002609e-10 2253.353339869679985 2138.0023071385003277
549680 5.4968000000000000848e-10 2253.5425402354499056 2137.9619531021157854
549690 5.4969000000000009426e-10 2253.304615179979919 2137.9077449409887777
549700 5.4970000000000007665e-10 2253.4050040852898746 2137.6510376462542808
549710 5.4971000000000005904e-10 2253.6909986873401976 2137.8129325499294282
549720 5.4972000000000004143e-10 2253.6020359749600175 2137.6739962261976871
549730 5.4973000000000002381e-10 2253.5148811548301637 2137.7433388035010466
549740 5.497400000000000062e-10 2253.5038787262201367 2137.6615218595106853
549750 5.4975000000000009199e-10 2253.3328001136801504 2137.8943833462426483
549760 5.4976000000000007437e-10 2253.3121958998099217 2137.7226581010099835
549770 5.4977000000000005676e-10 2253.5328614706400003 2137.6823590058738773
549780 5.4978000000000003915e-10 2253.5045720596799583 2137.7233258646924696
549790 5.4979000000000002154e-10 2253.5320672563398148 2137.8864902021614398
549800 5.4980000000000000393e-10 2253.4226932561600734 2137.7999964284176713
549810 5.4981000000000008971e-10 2253.336054430889817 2137.842908903706757
549820 5.498200000000000721e-10 2253.1764991894401646 2138.2586316055312636
549830 5.4983000000000005449e-10 2253.084373141010019 2138.218942016818346
549840 5.4984000000000003688e-10 2253.0845570660098929 2138.3159409246222822
549850 5.4985000000000001926e-10 2253.1584026846899178 2138.3786304625841694
549860 5.4986000000000000165e-10 2253.2979119464898758 2138.3184371108613959
549870 5.4987000000000008744e-10 2253.2652751578198149 2138.2615764812817361
549880 5.4988000000000006982e-10 2253.3247719828400477 2138.3106508632208715
549890 5.4989000000000005221e-10 2253.2913239985700784 2138.1970269594489764
549900 5.499000000000000346e-10 2253.2207403217298634 2138.2065851352258505
549910 5.4991000000000001699e-10 2253.2685661967298074 2138.1189235164256388
549920 5.4991999999999999938e-10 2253.2037851556901842 2137.7684759141420727
549930 5.4993000000000008516e-10 2253.1756915541400303 2138.259477495849751
549940 5.4994000000000006755e-10 2253.4123803306902118 2138.0754033857929244
549950 5.4995000000000004994e-10 2253.2294160003998513 2138.0724856772762905
549960 5.4996000000000003233e-10 2253.2628035135198843 2138.2119415766874226
549970 5.4997000000000001471e-10 2253.2222963940098452 2138.2458460536672646
549980 5.499799999999999971e-10 2253.3013555438501498 2138.1729912315213369
549990 5.4999000000000008289e-10 2253.1761239411198403 2138.4044379495285284
550000 5.5000000000000006527e-10 2253.1975675268199666 2138.3298373590209849
550010 5.5001000000000004766e-10 2253.2956911722899349 2138.2820994178214278
550020 5.5002000000000003005e-10 2253.3412762668199321 2138.1531086343861716
550030 5.5003000000000001244e-10 2253.299193094489965 2138.2232092136437132
550040 5.5003999999999999483e-10 2253.0278672215699771 2138.1718263473494517
550050 5.5005000000000008061e-10 2253.1726548329697835 2138.3257247363285387
550060 5.50060000000000063e-10 2252.7840360712698384 2138.614468040065276
550070 5.5007000000000004539e-10 2253.2430589411101209 2138.1839055542186543
550080 5.5008000000000002777e-10 2253.3010839236499123 2138.1117623120826465
550090 5.5009000000000001016e-10 2253.4223508560098708 2138.0639576621879314
550100 5.5009999999999999255e-10 2253.3619189030200687 2138.0482577471570949
550110 5.5011000000000007834e-10 2253.4136913733800611 2138.0170575791157717
550120 5.5012000000000006072e-10 2253.4341312270498747 2137.6238828720634046
550130 5.5013000000000004311e-10 2253.258049248629959 2138.0521635026811964
550140 5.501400000000000255e-10 2253.8589525065999624 2137.4152309572600643
550150 5.5015000000000000789e-10 2253.8308309276699219 2137.4397770543887418
550160 5.5016000000000009367e-10 2253.5559177702098168 2137.6480982095113177
550170 5.5017000000000007606e-10 2253.6442806232398652 2137.7175138779434747
550180 5.5018000000000005845e-10 2253.3825047896698379 2137.8909104517388187
550190 5.5019000000000004084e-10 2253.3740437158298846 2137.8660348290322872
550200 5.5020000000000002322e-10 2253.3782413143599115 2137.7107132391438427
550210 5.5021000000000000561e-10 2253.4277663081898027 2138.0279668995149223
550220 5.502200000000000914e-10 2253.2473037486201974 2138.1559651781435605
550230 5.5023000000000007379e-10 2253.3824219740199624 2138.2204593811766244
550240 5.5024000000000005617e-10 2253.1807415793700784 2138.3791794250118983
550250 5.5025000000000003856e-10 2253.1324198512397743 2138.1514143619465358
550260 5.5026000000000002095e-10 2253.0396041559401965 2138.4364579430070989
550270 5.5027000000000000334e-10 2253.0291494205098388 2138.3407353176403376
550280 5.5028000000000008912e-10 2253.172888591100218 2138.2557283393498437
550290 5.5029000000000007151e-10 2253.4404361357601374 2138.0884548074482154
550300 5.503000000000000539e-10 2253.3844133438401514 2138.0694969753126315
550310 5.5031000000000003629e-10 2253.4979383917298037 2138.0146913219123235
550320 5.5032000000000001867e-10 2253.3501206721998642 2138.0827484101305345
550330 5.5033000000000000106e-10 2253.2082911435500137 2138.0486637055655592
550340 5.5034000000000008685e-10 2253.4701893046399164 2137.8648975954961315
550350 5.5035000000000006924e-10 2253.4394394023602217 2137.5744884659438867
550360 5.5036000000000005162e-10 2253.6756940926898096 2137.7263870699907784
550370 5.5037000000000003401e-10 2253.7602764982898407 2137.6962112224641714
550380 5.503800000000000164e-10 2253.6407846555998731 2137.611146716778876
550390 5.5038999999999999879e-10 2253.7281756157599375 2137.5153018053229061
550400 5.5040000000000008457e-10 2253.9301961527498861 2137.432003605842965
550410 5.5041000000000006696e-10 2253.8588606150501619 2137.3829535816071257
550420 5.5042000000000004935e-10 2253.8521264654200422 2137.4946104106102212
550430 5.5043000000000003174e-10 2253.7483550768702116 2137.2788118580056107
550440 5.5044000000000001412e-10 2254.1037638799298293 2137.2233430390115245
550450 5.5044999999999999651e-10 2253.9111122401100147 2137.3448779747045592
550460 5.504600000000000823e-10 2253.8365633632201934 2137.0701740667559534
550470 5.5047000000000006469e-10 2254.2111359155701393 2137.0031766686547599
550480 5.5048000000000004707e-10 2254.3125058681798691 2136.8540295172269907
550490 5.5049000000000002946e-10 2254.3048705089900068 2136.9032462324698827
550500 5.5050000000000001185e-10 2254.2845062813598815 2136.7528922764909112
550510 5.5050999999999999424e-10 2254.2589872476100936 2136.7816774943421478
550520 5.5052000000000008002e-10 2254.0327001012801702 2136.9192774796442791
550530 5.5053000000000006241e-10 2254.3248199868398842 2136.3133255564107458
550540 5.505400000000000448e-10 2254.558500148280018 2136.2875913462539756
550550 5.5055000000000002719e-10 2254.3103805682599159 2136.1829962727242673
550560 5.5056000000000000957e-10 2254.5381352867698297 2136.3359333728285492
550570 5.5056999999999999196e-10 2254.4910844837299919 2136.3015717756720733
550580 5.5058000000000007775e-10 2254.4046836812799484 2136.4897316365340885
550590 5.5059000000000006013e-10 2254.3045721228800176 2136.5056683948032514
550600 5.5060000000000004252e-10 2254.308175481859962 2136.4872465562420984
550610 5.5061000000000002491e-10 2254.3754520927800513 2136.6446793158247601
550620 5.506200000000000073e-10 2254.0274633378498947 2136.6849675954031227
550630 5.5063000000000009308e-10 2253.9156789284202205 2136.8955172074392976
550640 5.5064000000000007547e-10 2254.028806955589971 2137.0035729328560592
550650 5.5065000000000005786e-10 2254.1826828917201055 2137.0007981197213667
550660 5.5066000000000004025e-10 2253.9965882739998051 2137.1539403767023941
550670 5.5067000000000002264e-10 2254.0188085550098549 2137.2367925520111385
550680 5.5068000000000000502e-10 2253.853263358069853 2137.2709317628036843
550690 5.5069000000000009081e-10 2254.0226480105197879 2137.2506625933929172
550700 5.507000000000000732e-10 2254.0411842392700237 2137.245522457833431
550710 5.5071000000000005558e-10 2254.0130359999097891 2137.1835731385399413
550720 5.5072000000000003797e-10 2253.9175866204300291 2137.080537153813566
550730 5.5073000000000002036e-10 2254.1395107095099775 2137.1123763549157957
550740 5.5074000000000000275e-10 2253.8982029524199788 2137.0853109629761093
550750 5.5075000000000008853e-10 2254.2144703174899405 2136.9296935194329308
550760 5.5076000000000007092e-10 2254.2044083254700126 2136.8013843740586708
550770 5.5077000000000005331e-10 2254.4049889205998625 2136.5759540220692543
550780 5.507800000000000357e-10 2254.3821944742498999 2136.631741130559476
550790 5.5079000000000001809e-10 2254.0445807932401294 2136.734849438864785
550800 5.5080000000000000047e-10 2254.2485949323800014 2136.7917898972191324
550810 5.5081000000000008626e-10 2254.1286040847999175 2137.0090248992055422
550820 5.5082000000000006865e-10 2254.1073690399798579 2136.8126029275736073
550830 5.5083000000000005103e-10 2254.0827556106701195 2136.8269691901523402
550840 5.5084000000000003342e-10 2253.9421181581601559 2137.0635644887356648
550850 5.5085000000000001581e-10 2254.1492632278400379 2136.7795116939855689
550860 5.508599999999999982e-10 2254.1559069014101624 2136.9514857959902656
550870 5.5087000000000008398e-10 2254.0633535385800315 2136.8578024452795034
550880 5.5088000000000006637e-10 2254.1287440276901179 2136.9658909895106262
550890 5.5089000000000004876e-10 2254.2077751851497851 2136.8563411077361707
550900 5.5090000000000003115e-10 2254.0720696093699189 2137.0371623417354385
550910 5.5091000000000001353e-10 2254.1332253581799705 2137.00579391405563
550920 5.5091999999999999592e-10 2253.9550551062698105 2137.0275184765914673
550930 5.5093000000000008171e-10 2254.0708742449201054 2136.8884329500911008
550940 5.509400000000000641e-10 2254.1654573390701444 2136.7792297702912947
550950 5.5095000000000004648e-10 2253.9929901724399315 2136.7742027573376618
550960 5.5096000000000002887e-10 2254.0236255193799479 2136.782439501990666
550970 5.5097000000000001126e-10 2254.2090478971699667 2136.7101819875597357
550980 5.5097999999999999365e-10 2254.1354234376999557 2136.8229299118461313
550990 5.5099000000000007943e-10 2254.3128416628601371 2136.6753860662856823
551000 5.5100000000000006182e-10 2254.2404245027300931 2136.8079482980351713
551010 5.5101000000000004421e-10 2253.9304540494399589 2136.8871359829663561
551020 5.510200000000000266e-10 2254.020595271989805 2137.0182605173354204
551030 5.5103000000000000898e-10 2254.0679694032601219 2136.9836811717327691
551040 5.5103999999999999137e-10 2254.1751191772400489 2136.9865398756014656
551050 5.5105000000000007716e-10 2254.1078604438098409 2136.7539785066119293
551060 5.5106000000000005955e-10 2254.1985422841098625 2136.917183852243852
551070 5.5107000000000004193e-10 2253.4939701522198447 2137.341371921904738
551080 5.5108000000000002432e-10 2254.1147491026099487 2137.0555525639606458
551090 5.5109000000000000671e-10 2254.1757564646100036 2137.1272094423961789
551100 5.5110000000000009249e-10 2253.9916472226700535 2137.0862898573459461
551110 5.5111000000000007488e-10 2253.9567806592099259 2137.3330793021268619
551120 5.5112000000000005727e-10 2253.7123637772801885 2137.306949917500333
551130 5.5113000000000003966e-10 2254.0900017030699019 2137.2239016195467229
551140 5.5114000000000002205e-10 2253.9994441187600387 2137.18440124415838
551150 5.5115000000000000443e-10 2253.7920896761897893 2137.0308853913611529
551160 5.5116000000000009022e-10 2254.0169038310800715 2136.960904427387959
551170 5.5117000000000007261e-10 2253.7660974724799416 2137.1833623241527675
551180 5.51180000000000055e-10 2253.94698714533979 2137.1702683647135927
551190 5.5119000000000003738e-10 2253.8288624649999292 2137.2460257691673178
551200 5.5120000000000001977e-10 2254.0133771876598985 2137.3006659064744781
551210 5.5121000000000000216e-10 2253.9531557379700644 2137.1653318351700364
551220 5.5122000000000008794e-10 2253.8081173667901567 2137.4074266178636208
551230 5.5123000000000007033e-10 2253.6023299256298742 2137.2344340371810176
551240 5.5124000000000005272e-10 2253.9394502044001456 2137.2025001070228427
551250 5.5125000000000003511e-10 2253.9687275464998493 2137.1042845245324315
551260 5.512600000000000175e-10 2254.061703965399829 2137.0123500679496829
551270 5.5126999999999999988e-10 2253.8440439968699138 2137.2249061905181406
551280 5.5128000000000008567e-10 2253.9749659831099962 2137.2365822702236073
551290 5.5129000000000006806e-10 2253.6963664256500124 2137.4246040085581626
551300 5.5130000000000005045e-10 2253.9471599117600817 2137.1641470493532324
551310 5.5131000000000003283e-10 2253.8267690442298772 2137.3960222994228388
551320 5.5132000000000001522e-10 2253.71886091235001 2137.4527813327758849
551330 5.5132999999999999761e-10 2253.7802219365999008 2137.3749317397914638
551340 5.5134000000000008339e-10 2253.9213462851798795 2137.193687582480834
551350 5.5135000000000006578e-10 2253.9098782750002101 2137.2944581266588102
551360 5.5136000000000004817e-10 2253.8096084180401704 2137.1672329458760942
551370 5.5137000000000003056e-10 2253.8198641095100356 2137.1949842437443294
551380 5.5138000000000001295e-10 2253.7396637521301272 2137.4621399878615193
551390 5.5138999999999999533e-10 2253.6301827104398399 2137.4767071161149943
551400 5.5140000000000008112e-10 2253.7759586286501872 2137.4270940177775628
551410 5.5141000000000006351e-10 2253.815172134200111 2137.4583344596762799
551420 5.5142000000000004589e-10 2253.8044181589998516 2137.4030205385229237
551430 5.5143000000000002828e-10 2253.6435152575800203 2137.7162058840226564
551440 5.5144000000000001067e-10 2253.6778372318799484 2137.3911048502022823
551450 5.5144999999999999306e-10 2253.7837318635201882 2137.3373754134686351
551460 5.5146000000000007884e-10 2253.8012787282100362 2137.2581205001206399
551470 5.5147000000000006123e-10 2253.6667776430999766 2137.4547282300013649
551480 5.5148000000000004362e-10 2253.5927913935001925 2137.4333230933043524
551490 5.5149000000000002601e-10 2253.649437711059818 2137.1747984334247121
551500 5.515000000000000084e-10 2253.7123627526398195 2137.197500514037074
551510 5.5151000000000009418e-10 2253.7656786154698239 2137.2249760565468932
551520 5.5152000000000007657e-10 2253.6598710555899743 2137.4216334718912549
551530 5.5153000000000005896e-10 2253.7686951347500326 2137.5311254050288881
551540 5.5154000000000004134e-10 2253.5679291935398396 2137.5094326096473196
551550 5.5155000000000002373e-10 2253.8489375462299904 2137.2438941192062885
551560 5.5156000000000000612e-10 2253.7531353199601654 2137.3092443851614917
551570 5.5157000000000009191e-10 2253.7426066729799459 2137.2364640112818961
551580 5.5158000000000007429e-10 2253.5613215963398943 2137.3375761719025832
551590 5.5159000000000005668e-10 2253.3607217739599946 2137.822049923785471
551600 5.5160000000000003907e-10 2253.35761026811997 2137.8461936495732516
551610 5.5161000000000002146e-10 2253.5351971617401432 2137.7139181607640239
551620 5.5162000000000000385e-10 2253.4757566480498099 2137.7080817444261811
551630 5.5163000000000008963e-10 2253.4442670619400815 2137.8039994264368033
551640 5.5164000000000007202e-10 2253.6133192210800189 2137.7811099027658202
551650 5.5165000000000005441e-10 2253.4061303187900194 2137.7321719739425134
551660 5.5166000000000003679e-10 2253.5443194141398635 2137.7380782179170637
551670 5.5167000000000001918e-10 2253.4593526497501443 2137.6811304996008403
551680 5.5168000000000000157e-10 2253.4117694513602146 2137.8497158361406036
551690 5.5169000000000008736e-10 2253.4465028414601875 2137.5781685350439147
551700 5.5170000000000006974e-10 2253.4685889904599208 2137.5729678245670584
551710 5.5171000000000005213e-10 2253.3278111801400883 2137.77634017445871
551720 5.5172000000000003452e-10 2253.4682728815000701 2137.7665309759986485
551730 5.5173000000000001691e-10 2253.3177393331798157 2137.833722095811936
551740 5.5173999999999999929e-10 2253.4401585781101858 2137.8600664346026861
551750 5.5175000000000008508e-10 2253.5688504486897727 2137.8150685050354696
551760 5.5176000000000006747e-10 2253.4766664501398736 2137.7288940639236898
551770 5.5177000000000004986e-10 2253.4727253393798492 2137.7591696926638178
551780 5.5178000000000003224e-10 2253.5794556331998137 2137.9641750072582909
551790 5.5179000000000001463e-10 2253.2056452295901181 2138.0204616031087426
551800 5.5179999999999999702e-10 2253.4763658816500538 2137.989479163467422
551810 5.5181000000000008281e-10 2253.5333604464599375 2138.0064252607994604
551820 5.5182000000000006519e-10 2253.3746422269400682 2138.0493843758931689
551830 5.5183000000000004758e-10 2253.2820488595398274 2137.8990787935181288
551840 5.5184000000000002997e-10 2253.4597066267501759 2137.7019950287985921
